ONE,TWO,THR,FOU,FIV,SIX,SEV,EIG,NIN,ASM,CON,ENG,IDM
112.7564808,92.36574732,173.5152896,32.20939624,53.32517608,63.15719207,42.76286464,57.10768364,69.64697616,0.053006169,1.958096591,3.584167529,0.798111355
106.7971808,92.87091619,165.6371922,35.34258892,60.16772895,61.34689755,46.37583756,64.05629409,67.55139429,0.077664848,2.091106376,3.319505891,0.796412288
110.673621,97.97093,177.5010851,31.96356811,55.46421542,63.25353075,42.53591999,59.38295302,70.17497762,0.051174451,1.97103851,3.626365793,0.796376065
113.1315696,93.411991,144.5688131,30.89102518,53.60129705,60.66415106,41.37168968,57.23689371,67.93032921,0.073556505,1.915759154,3.352387595,0.806808323
100.117947,95.68225221,161.7377979,36.30166347,54.04463679,63.83103196,45.86518972,58.38083828,71.47495128,0.05236312,1.62204072,3.50882466,0.814755239
108.4302892,95.19514481,174.2895656,32.25775244,59.4788725,62.01536017,43.18574402,63.50907411,68.2558705,0.062617683,2.147845644,3.485577715,0.792281081
108.1448962,94.41431897,167.9628018,37.42251051,54.98592617,65.68497986,47.5475701,59.00404824,73.28992713,0.047491601,1.719854798,3.619627737,0.801694211
112.1685211,99.52019216,179.4859927,29.97280718,58.79138149,65.80872116,40.67968966,62.60415035,73.0642,0.047018561,2.127919823,3.703441513,0.791569073
108.4304964,100.1758108,169.6613202,32.64684922,62.27054832,65.14321024,43.93143838,66.57379846,71.60154862,0.067551218,2.517874053,3.478601816,0.79222346
112.3062165,97.91601563,175.4766513,29.84301987,59.42235261,65.91389624,40.66913055,63.38125468,72.74650514,0.049773862,2.261560922,3.656576497,0.791603742
111.8099649,95.27795533,172.3396465,35.02728464,56.38416377,63.71885204,45.87418228,60.17092283,70.7599284,0.049207258,1.884390783,3.637448558,0.797886598
103.537573,102.1257891,170.8699396,35.51174472,64.33503635,63.17505221,47.04257745,68.93491713,69.4300047,0.070578253,2.788352273,3.433912662,0.78351928
108.7158104,110.1033381,181.4719658,31.37845733,59.01780678,64.06818606,42.36592031,63.62089822,72.00322872,0.046772658,2.396227904,3.716825057,0.783317611
111.843385,105.2761502,182.8574317,32.12036867,59.91729195,65.62190713,42.89061262,63.94902214,72.98408813,0.049890013,2.509272412,3.683966759,0.792117025
109.8971256,104.928346,171.3888593,30.09074851,63.91830266,63.15142788,41.59993793,68.53507463,69.47429466,0.068414746,2.763415404,3.461164409,0.790503998
112.3110894,101.904287,176.8805536,32.5378122,59.00838606,64.77754299,43.50436584,62.99466682,71.50875052,0.048856852,2.393742109,3.674704758,0.787818286
113.2076034,102.4018604,161.3299696,29.24629599,57.22747416,59.76783616,40.56978226,61.31647421,65.8462781,0.067189438,2.202256944,3.523396235,0.797535875
107.0724037,109.0867562,174.7905323,31.49955791,58.12829784,65.90391508,42.34496225,62.21136483,73.78487976,0.050566076,2.223129735,3.614412416,0.791657103
112.8790443,102.5421007,168.099491,30.3024912,58.24955465,62.4935349,41.72228045,62.44785085,68.7714151,0.059127934,2.526199495,3.579796223,0.793178134
114.1227214,104.2146563,173.34593,27.59059776,58.86041498,61.29396417,38.65972916,62.67788517,67.65992795,0.051615301,2.115056818,3.632808967,0.796094525
109.414605,111.8074396,180.778271,32.94165729,59.88624331,61.19525582,44.19353847,64.37523064,68.7841076,0.049750923,2.298966225,3.681522105,0.786249625
112.9573173,110.9022352,177.3458807,28.76937998,61.23804689,63.1514229,40.07858495,65.82561729,69.40197609,0.053672835,2.536576705,3.635804107,0.785358351
98.98818261,101.1541095,154.1962989,25.78602321,56.18791848,68.92575529,35.13799216,60.73691521,76.00547334,0.050003776,2.250157828,3.706274069,0.765588058
111.2439729,73.21074021,142.152906,32.38649213,48.04006896,58.72141478,43.76410123,56.18135376,65.78563938,0.035775102,2.839488636,3.986700385,0.689936549
96.37048217,91.18046678,140.882122,32.83158738,54.33908487,70.62276714,41.33980113,58.59716279,78.00659,0.058370091,2.208530619,3.571020802,0.788743666
110.7502466,97.2105232,172.0643249,35.65895255,64.39009665,65.12113018,46.55357899,68.2146139,71.66233211,0.048077986,3.448745265,3.866936331,0.729180752
110.8850221,88.40063723,156.1148201,34.41486752,54.92887345,60.95330745,45.63394617,59.91419397,67.92078052,0.046554975,3.205176768,3.898623949,0.703761247
95.76099866,93.97170928,146.8642874,28.21172939,54.68121941,62.0755023,36.44412134,59.24153032,69.95069447,0.057559282,1.54363952,3.605964524,0.768918136
114.27907,103.3128452,150.798907,22.85437337,58.17498929,57.2826989,33.3028481,62.5686279,64.16056422,0.047843974,2.693773674,3.785179856,0.727936454
113.8749901,108.7404613,156.4930457,20.5602991,58.54573447,58.99046174,30.8282528,63.0201445,65.41392511,0.052228872,2.840001578,3.782386998,0.733492713
113.3560803,109.149858,177.3022116,21.07530975,59.33097994,61.76829324,31.74043495,63.86151089,68.66167393,0.037944911,3.183278093,3.948760805,0.724318807
111.3445687,103.7380741,182.4380721,28.98909604,62.24619094,62.6915083,40.30854892,66.44476794,69.99679324,0.043617027,3.220288826,3.907228838,0.740585461
111.977253,105.6943853,178.0738735,27.24897438,60.54459919,62.89717455,38.52751994,64.94789449,69.85560661,0.041466324,3.112215909,3.911378475,0.73602312
98.55694642,85.99854009,159.5402462,27.28009334,53.18983842,68.37505986,36.11681417,59.04987211,75.06200714,0.04054545,2.058869949,3.85067196,0.738921275
105.9105607,94.15488873,166.3667337,28.2610036,60.29774623,63.20788275,38.84141921,64.68272547,69.2067753,0.050883402,2.724116162,3.743505405,0.754359409
113.2412899,97.44262942,144.1193083,26.06227647,55.43174727,57.47672539,37.19577982,59.56490174,63.52370005,0.061376071,2.223366477,3.58538026,0.756683932
113.256688,98.90076547,143.4057962,26.37827164,55.00921619,56.85855958,37.47504361,59.26135596,62.90610013,0.06093832,2.179529672,3.544559656,0.762876469
104.3570273,84.16833373,136.7054431,21.35516529,49.06315045,61.2236392,30.51123374,54.39203753,68.63749216,0.059900056,1.453519571,3.54944087,0.76836556
97.27922783,88.88086924,143.5540562,30.27151356,50.96522049,71.62731848,38.80441283,55.44767702,78.27838332,0.071441236,1.574021465,3.418972279,0.799485969
112.0652127,94.66945825,165.081834,29.09604306,61.81341879,63.79315801,40.43350736,66.10470615,70.11853243,0.070771668,2.974076705,3.542694864,0.764985027
102.5770991,90.32792771,152.0051491,27.22926075,57.70533615,61.89651808,37.03871803,62.24562374,67.8802787,0.065481319,2.538470644,3.701488193,0.748053356
114.2767322,85.77110953,149.0220762,27.73630938,51.97555447,58.63482917,38.75931864,57.01404306,64.52970637,0.051626918,2.657552083,3.786875644,0.721013263
115.0280836,68.00472498,132.8054766,30.81711078,43.50425262,56.95693451,41.70163425,51.73054863,62.94267744,0.039192498,2.377998737,3.816179411,0.725121075
100.6227312,48.95224708,108.3443616,28.20387596,33.45849693,46.762829,36.57458902,45.32653915,53.7553168,0.068419392,1.103298611,3.361035779,0.77485633
101.3026061,63.06300308,106.6361861,24.36436652,39.77264298,48.26198486,33.02601194,48.36582379,56.78320107,0.054567264,1.53677399,3.54329093,0.74773735
113.294547,86.89910827,159.8886127,29.22342739,50.95349334,60.09049791,40.52386936,55.40082348,66.46028961,0.046978263,2.206281566,3.724147551,0.756863388
115.0003354,61.80942235,123.455887,32.59559652,38.9145917,53.74332425,43.31745012,48.77951917,59.94591072,0.041408679,2.191761364,3.739188335,0.728495794
100.0491339,67.51027857,110.6477273,29.8474073,48.10796909,55.378432,37.98945425,56.33638198,63.31883817,0.055940022,1.822719381,3.62157556,0.751316805
98.90921914,63.51859414,107.8098761,32.09692125,44.00578064,54.34108569,40.18873088,51.68589773,62.58556882,0.05658653,2.559501263,3.675526917,0.726569339
114.983724,82.70596591,144.7062914,27.78427115,49.60347875,57.94589833,38.74413696,54.73065132,64.09328972,0.054297469,2.162089646,3.67857643,0.747410744
99.95225694,68.58316564,99.23583491,29.22322319,43.8078733,51.16571522,37.46863202,50.77454765,60.90204587,0.058959183,1.593118687,3.538705075,0.747184262
116.3267144,88.08363913,156.774493,23.36102209,56.93624393,61.75280727,33.57428295,61.0869594,68.46513226,0.062395323,2.986624053,3.725672638,0.733040668
115.8265763,59.54714134,122.6106278,30.25421705,36.97978269,54.68005751,41.18432994,47.92840701,59.92944139,0.039737966,2.127170139,3.735679013,0.721007317
100.885614,57.58236664,144.743677,30.58221533,43.31397739,67.88395249,38.63374741,53.31157902,74.56589186,0.035519951,2.354442866,3.93346466,0.718850745
99.43045691,60.97721354,116.3840258,29.79541387,43.84672899,56.52188662,37.90889387,52.13725578,65.17400926,0.050047371,1.477588384,3.646528621,0.751560943
115.1195549,83.89665207,145.089025,29.19453839,50.60904633,58.94788776,40.20591236,55.085586,65.21015658,0.051558413,2.098011364,3.651052453,0.758637936
115.030599,76.07077612,133.6469184,30.7496226,46.45662867,56.7807084,41.63451877,52.33192913,62.77507102,0.047449519,2.151594066,3.682574149,0.739318713
105.5172526,91.94720644,165.225655,20.93677582,52.30450082,56.35545984,30.75642927,57.49874556,63.5679525,0.038291686,2.787602588,3.914907935,0.715396059
116.7816544,90.37868924,134.1647037,18.39221935,50.10654684,53.38739833,26.24776314,54.63060308,60.33468762,0.055470831,2.371725063,3.647073351,0.735485613
116.5692768,93.68276515,161.7992227,21.44296519,54.56996151,63.0379589,30.53217666,58.7316634,69.46592108,0.0555243,2.582662563,3.729917646,0.755225793
116.773477,89.79076902,154.9995956,23.13324274,52.352546,61.91254624,32.78230934,56.71697995,68.41288418,0.051685328,2.476444129,3.719053463,0.757401453
114.5527936,80.04803898,121.2570135,28.50293723,45.93754725,54.76600989,39.15535226,51.492108,61.1112639,0.061163706,1.782986111,3.451534858,0.779500463
97.2913806,72.88004064,95.771366,28.83715618,48.28904488,47.42800385,36.93144948,53.65594808,58.02537269,0.074843353,1.405105745,3.279599626,0.785880776
98.81749132,71.09991517,98.45622238,25.47542288,45.77559864,47.70159053,33.69666546,52.57968411,57.7464719,0.064405342,1.828480114,3.445533996,0.754131615
114.4086667,73.99743529,130.7551886,27.9286458,46.93555635,58.85138823,38.43960512,54.08925783,65.7332672,0.045038281,2.499131944,3.758268022,0.724244095
98.03751381,64.95357876,110.7867839,25.91178945,44.8561564,48.91920829,33.99694327,53.21043919,56.53248486,0.053614079,1.888257576,3.576620663,0.743200585
115.7077316,66.85557726,132.9283953,28.67013834,43.33742839,60.10108534,39.28441572,52.24818918,66.45432342,0.039390748,2.609098801,3.866563597,0.711399059
115.1477174,66.96212121,125.4786636,29.41896508,43.21525042,59.29317759,40.17834802,52.61688782,65.48080863,0.045097318,2.165167298,3.69906287,0.744173106
115.5309837,80.72755879,154.1864149,28.91549192,48.68762789,62.16321168,39.47960418,54.2783637,68.09105953,0.038449352,2.617542614,3.910425961,0.706674254
114.7015763,75.59997435,146.7141335,33.45562009,47.77833775,61.4810222,44.16616919,53.63767729,67.47112702,0.037107949,2.772056503,3.925910795,0.699122781
114.2805003,86.92304885,160.3466402,30.30349068,53.28075955,63.51500649,41.2923662,57.45406546,69.83154741,0.049584317,2.437184343,3.737299953,0.748835011
98.80813013,64.41821536,96.84134312,29.35981785,45.00944327,47.94066862,37.29128792,52.9496762,56.41480078,0.067419561,1.609059343,3.406820104,0.763803501
113.8330966,78.70164536,140.5962259,30.0857587,50.38058497,61.47944676,40.70139344,55.98138579,68.71823551,0.043788655,2.77209596,3.860916553,0.709941667
98.57383404,62.17877999,104.1241319,29.69254166,44.1470627,52.83366137,37.1715212,52.38783061,61.14424998,0.062464924,1.791035354,3.518995763,0.75757759
113.3545711,91.00046362,132.833866,31.59316285,53.97543704,61.80546531,42.14874801,58.03319381,70.79229166,0.077544079,2.482796717,3.36177595,0.790042776
114.0439946,90.96746765,150.9847893,27.08818826,56.24930877,63.14480735,37.33741662,60.59654333,69.71063666,0.050922155,2.754734848,3.717657734,0.74706328
99.66399345,80.82843079,108.1285117,26.9424339,50.01381506,54.14216591,35.24165112,55.33983898,63.20360099,0.064758967,1.858506944,3.490289993,0.765636158
114.1141,89.54677636,132.7137094,27.52551173,57.53012429,64.83175691,37.84104404,61.81170234,73.06854862,0.072885143,3.009193497,3.563196515,0.754592215
113.2509864,92.10420612,148.3702454,25.89897229,59.17055838,63.96632418,36.10331736,63.37691283,71.9065813,0.05892599,2.990806503,3.673297608,0.740388455
114.9891296,71.34231968,127.5697009,32.28992634,43.92451816,58.56476897,42.56156504,50.689548,64.98471531,0.049940374,2.385692866,3.705776538,0.729115445
112.8590692,93.32228535,135.2509174,27.84271099,55.81475747,62.40185985,38.43464381,59.91455504,70.87869503,0.07080321,2.571456755,3.500299235,0.75418076
114.25218,88.96367977,134.6916726,27.17775209,54.57083446,62.54482654,37.20603952,58.86368755,69.74215171,0.064048428,2.407512626,3.56978716,0.757431343
97.22488557,82.12830453,100.6357718,25.56567895,50.64477184,46.83335621,33.37314584,55.62599295,56.54492117,0.071403999,1.868726326,3.369334669,0.781204908
99.37820589,85.17145084,116.3917298,24.7313302,55.30152878,53.67141561,33.09235232,60.89227966,60.90887326,0.054595508,2.669073548,3.714956166,0.716059452
112.1548197,88.72432331,152.2738321,28.44989482,59.46717134,63.79309162,39.13335103,64.14715778,71.41533466,0.061336449,3.189512311,3.707261267,0.717766871
113.4559265,76.1674854,128.6750809,32.728124,47.65995228,61.4681793,43.04687959,53.12112251,69.14904194,0.062807374,2.070430871,3.562156158,0.766493235
97.49255248,78.17857284,103.7776199,23.47741811,47.22529031,47.07915272,31.32453652,53.14173574,55.2226971,0.070491726,1.591619318,3.358840168,0.783765411
113.8164358,79.06729403,132.2567176,34.20127835,50.20715481,65.94369929,44.54047371,55.12271909,74.3838328,0.06788041,2.938486427,3.595436703,0.747824078
113.9576132,74.32891414,125.8088305,35.80208387,48.88189276,65.77611668,46.19543204,54.90598725,74.25114546,0.057624978,3.117029672,3.730757188,0.715310878
114.6614386,74.39575442,125.1610539,33.04089133,47.03366983,60.57618598,43.0976964,52.96520469,68.01631407,0.059714612,2.764244003,3.673379737,0.730102764
114.1562105,81.59989544,131.3464429,33.59569252,48.37359078,58.98109432,43.94708063,52.86461853,66.16052994,0.059793218,1.795691288,3.503244779,0.777184674
113.736121,83.66134983,138.2844362,29.63362203,49.47191043,61.56584325,40.218282,54.78259471,69.10131719,0.049477361,2.638494318,3.787132617,0.727536817
113.1294093,71.54166667,125.2937776,36.71597511,47.03463432,61.6446067,47.1308664,53.75492422,69.52966463,0.053037349,2.515230429,3.724373501,0.733864852
101.2511541,63.97796323,99.31795494,26.19073478,42.67155068,50.83518206,34.22236709,50.81449153,60.4262184,0.057861742,1.715475063,3.570324071,0.740102526
99.30535827,66.70870818,96.21619515,29.17773318,45.51362497,48.73830399,37.08132067,52.28077459,58.05337209,0.063044889,1.632339015,3.452254854,0.760182283
115.2858961,71.89444247,133.6497889,35.68569763,47.73229448,61.16940797,46.03323659,54.04845419,67.32584254,0.05528663,1.808712121,3.613900146,0.760198172
98.16800821,64.57499803,96.90520439,27.82336613,43.72865909,48.71888647,35.35725017,52.07559786,58.59094308,0.062537352,1.369397096,3.454939926,0.763896054
115.2694129,84.00617503,144.7875039,31.27526059,50.86411839,64.22695389,41.26629752,55.24732764,70.4252103,0.05202785,2.206873422,3.68884223,0.760753605
112.4682469,68.95319405,122.17151,37.3594958,44.73045753,57.96897308,47.5426207,51.51712057,64.7844495,0.049794979,2.140269886,3.664883904,0.746214703
113.8510693,60.05937303,120.782848,36.6889338,37.56136888,54.69859011,46.82570358,46.58820343,60.60196481,0.04363173,1.82287721,3.689959508,0.732528508
95.93739149,68.59548611,106.3853772,31.81277777,44.73871889,52.23513202,39.10489622,50.04780968,61.98970732,0.08088976,1.258246528,3.27928027,0.79985435
113.5759845,85.19809422,136.3811356,31.08127886,48.77730432,59.41318281,41.59907708,53.03085858,66.50005841,0.064859596,1.798808396,3.448396518,0.793963348
114.7414477,83.56834951,139.9037149,34.11997371,49.6355742,60.63659156,44.48068913,53.51376336,67.10555611,0.059215068,1.884627525,3.536106388,0.783373315
113.4921678,80.25992345,133.8963759,32.60114375,51.28024243,61.94156521,43.20617236,56.03857587,69.83335965,0.058729792,2.751538826,3.633810215,0.752251789
115.3334024,79.54595762,136.3268426,31.19391469,49.71195874,59.77971405,41.41708878,54.35738284,66.60427996,0.050131893,2.218631629,3.682588843,0.747495851
100.131323,63.23311237,108.3851405,30.70871024,43.41775029,54.42719911,38.46168687,51.47033946,62.41853986,0.061607984,1.780618687,3.564077901,0.752188568
114.8132004,76.19159367,133.6680477,31.77691596,47.55287707,58.93623628,42.27724564,53.1798286,65.98276965,0.050310599,2.20541351,3.685862598,0.745787533
98.30611782,66.19286616,109.5376223,31.14534167,47.43561154,54.22518715,38.38397924,54.01362388,63.1908158,0.063589338,1.583806818,3.483578283,0.784408976
115.0918067,78.86194957,121.1502821,28.30132623,49.9648755,53.29443767,38.99109056,54.93889078,60.94127297,0.064445123,1.586923927,3.47808099,0.779701462
100.4416331,60.90086411,116.4265408,29.01582658,43.07845095,55.38090479,36.83132175,51.4953272,62.98500384,0.050211536,1.435014205,3.626240695,0.758543037
113.3396169,83.63900726,135.7554549,33.17259426,50.37280163,58.69753363,43.82506228,54.08386123,66.07268661,0.06971299,1.832346907,3.368583736,0.800517418
97.24794823,70.05843592,115.7155244,31.14547316,44.89715334,53.29033088,38.9398431,49.51489994,61.71593163,0.07756486,0.961923927,3.198691062,0.827406618
115.0066781,80.81941485,135.8757398,33.63525412,49.23151831,59.41232858,44.246773,53.41854249,66.18322421,0.062157693,1.859532828,3.507887135,0.781728639
112.3852983,85.24194089,143.1902423,34.29350364,55.11826477,61.80023039,44.83452189,58.70393722,70.03072103,0.070940509,2.288036616,3.461357857,0.772063149
99.46195352,82.8456834,120.8054766,25.93719143,53.04810034,50.56588237,33.98315498,57.12323343,58.07196592,0.066669244,1.548177083,3.389583198,0.79640938
111.979433,85.36285709,151.4017914,32.6501896,55.62739622,62.05619308,43.07079364,59.22496416,69.08360328,0.067430932,2.376972854,3.532931112,0.766780785
113.8879616,79.28258168,135.2018328,28.52236018,48.07002344,58.89351136,38.5464912,53.51381574,65.42451228,0.045514749,2.357717803,3.732893112,0.736343692
113.7877012,82.55388849,149.4572581,30.56284065,50.44641031,61.38557718,40.93432459,55.23783671,67.67370131,0.040587211,2.0390625,3.834686036,0.727254154
114.0455433,89.66351997,148.8987827,27.2475964,50.27283921,60.55744867,37.94711571,54.93290093,67.02535077,0.053334046,2.152067551,3.630838643,0.772598635
116.2653192,93.1495423,147.2133542,21.29057065,52.47234768,55.57126742,30.44575911,57.01669525,61.66683402,0.047705569,2.369870581,3.729149071,0.737831203
113.5969164,92.64185803,163.0211391,31.91670805,57.56012395,64.42265154,42.88993409,61.39435245,70.2898776,0.053151751,2.954663826,3.779839931,0.740129574
112.6466521,94.50669784,167.671293,34.714991,55.38969705,62.81678065,45.74455443,59.30219295,69.22485825,0.044852632,2.511639836,3.796641711,0.757482759
98.58146899,60.19982047,114.6633424,29.89308553,34.08602556,52.62460985,38.6896194,44.24195147,61.49695319,0.081910064,1.146622475,3.173874711,0.833431459
97.4690262,46.61536261,119.230015,32.49643391,28.48946212,55.30253671,40.0695708,43.94628212,60.29846727,0.0589103,2.017282197,3.390770866,0.809591846
99.97182765,49.71542574,115.4421855,29.41110195,29.241708,54.08216558,37.93953249,44.76809441,59.10028213,0.095235562,1.855271465,2.965571168,0.845647435
94.87168561,46.23536143,111.2565696,33.37183396,29.46560486,53.79589876,40.57198024,43.58271118,58.54881214,0.065782986,1.419073548,3.294083209,0.829561096
95.26501342,47.19888336,105.690331,33.92477953,27.95469554,51.87023846,41.27184025,42.07520422,57.32222949,0.082180276,1.092013889,3.035850762,0.840457457
91.8500434,45.29447798,109.8342014,38.97656208,29.30502693,51.29773711,45.53257954,43.97656399,56.54161098,0.08537581,1.299755366,3.059269641,0.840192503
97.36647727,48.15281723,109.9174262,32.07643518,28.36563315,52.54518631,39.81137216,42.43014652,57.50632003,0.059266311,1.806541982,3.401205495,0.801945025
95.36310369,44.23015309,109.4974747,35.52589553,27.52756167,52.12841225,42.67034244,41.97195113,57.07984112,0.06937778,1.251933396,3.259566253,0.813915001
102.5602509,48.83470447,106.2280125,24.52411412,26.96438498,44.21308182,33.30870651,40.25125645,49.15128664,0.052167986,1.676017992,3.580930769,0.768354903
94.25732915,46.2556325,98.79603654,35.56383001,28.32186716,49.05240998,43.0739051,41.90532833,54.37298377,0.056323863,1.440143624,3.405640156,0.817844166
94.06597222,41.58686474,98.57471196,36.73226564,28.19311531,47.95657842,43.93815492,43.22074482,53.43678625,0.05638147,1.706478851,3.40953499,0.801143416
103.8924598,45.85836884,110.5471709,24.40708714,26.31826,43.33145534,33.71284087,40.31989583,48.41664486,0.045375426,2.025962753,3.780726546,0.718788466
99.02927715,44.93706597,109.9885673,31.0202643,27.60441868,50.15788399,39.18234694,42.32265398,55.31445093,0.062657436,1.317550505,3.285679842,0.822318463
97.34768584,44.85862532,114.430526,34.27620821,27.05594256,54.74872103,41.98614047,41.00632666,59.38019446,0.055747604,1.572009154,3.397852056,0.812345969
100.7352135,41.67946062,109.4193202,27.20180008,25.52207269,44.98186474,35.74902015,40.88727656,50.08291637,0.051045247,1.805160985,3.569557962,0.78066665
97.34002131,48.10872396,117.7247869,31.11135841,28.49760611,55.36528198,38.66114699,42.73606375,60.04112359,0.072782297,1.450402462,3.15078075,0.830203662
103.1433081,49.67567274,106.1207781,23.26347599,27.86131644,42.97899054,32.41540044,40.9184557,48.36152512,0.034246097,2.285195707,3.948532183,0.6575261
105.6914063,51.36924913,117.6891868,20.09106722,25.17120844,42.72698636,29.40599177,38.09523162,47.27999146,0.051354916,1.821417298,3.560489328,0.770059608
101.7174578,43.08596709,110.5452573,25.98303288,25.3798051,44.81867033,35.14059015,40.09938285,49.59197558,0.057796911,1.713581124,3.470074097,0.791692039
96.88284209,42.15663471,104.0545099,32.95968126,27.81258934,47.45868052,40.8678028,42.1933437,52.05280044,0.060757073,1.464409722,3.330953222,0.823082209
104.2906013,49.26673966,111.9538747,19.93572098,23.56982555,32.54435807,29.41023373,35.18954147,36.50213658,0.057127493,1.415364583,3.445241126,0.751552668
103.4824219,42.27140546,100.3108724,23.85628437,24.46102054,36.28009378,32.70783011,39.11339693,40.53773699,0.064615434,1.677083333,3.326397506,0.807675961
99.1539319,47.01315893,107.4711372,32.96661332,28.26489626,52.07410179,41.30473926,41.12608589,57.12402472,0.076266202,0.91891572,3.13497472,0.828231357
97.41312539,45.04192314,107.2269669,31.80597363,27.7773331,54.26188207,39.57138456,42.42781262,59.92230868,0.067050659,1.015427715,3.195416841,0.835039868
98.11302478,42.55266533,96.67265428,33.9242676,27.08950083,47.06154925,41.95292862,40.87558817,52.46553436,0.077468282,0.639401831,3.001484002,0.856551402
97.30984651,41.41821536,117.7621922,35.1796686,26.0979921,57.96072087,42.62837236,41.28316262,64.66053742,0.064023668,1.54620423,3.440524423,0.798126833
103.3006136,50.06438408,104.2919922,24.88121912,26.64294502,46.66332951,34.36244861,38.66018901,51.73660222,0.039704051,1.852746212,3.782077301,0.727036377
98.23198785,43.63059304,103.6472341,33.8478619,27.12150338,49.545552,41.83792503,40.4943007,54.42774783,0.046519756,1.66635101,3.620863589,0.773501191
96.79830532,42.91608467,101.3524404,34.46007564,27.6560378,49.61026558,42.02703007,41.64559012,54.70515812,0.051447882,1.434659091,3.522037047,0.790766842
102.5943123,44.96544547,110.1034564,23.666485,24.51532749,39.8773556,32.41872967,38.62539445,44.48424775,0.064047547,1.661221591,3.349080407,0.804913192
97.4817511,43.46878946,94.19132734,29.76267002,25.76800667,43.28793115,38.04044941,39.90046493,50.43181293,0.083625453,0.863439078,3.073566866,0.839364378
101.7450185,47.89583333,106.8381866,28.32160031,28.35199746,49.04963235,36.77039956,41.72515348,54.14316727,0.042981108,1.565656566,3.636677036,0.763760782
103.7560369,50.80889954,108.8330374,21.83176335,26.17729922,43.62158214,30.66927434,39.47765954,48.17122512,0.052065931,1.691090593,3.54866776,0.776736106
119.4198627,30.94043955,94.51550663,43.02801537,17.53800672,30.52074504,54.29498575,32.29128949,34.80664764,0.046502848,1.424518624,3.608854445,0.733465692
104.2796717,52.36049953,108.8821911,20.74296707,23.46546673,35.99801558,30.51827431,34.38721684,40.3273922,0.051638616,1.049794823,3.454523755,0.776123047
97.61304451,51.60105942,104.1522352,31.85694591,27.26898611,53.38452074,39.74009472,39.42064986,58.73078805,0.054437562,1.109690657,3.446396619,0.803807176
113.9324594,48.95908302,93.6385535,32.59411734,24.61285189,47.27079012,43.08314058,38.78277719,53.83450247,0.074101023,1.230389836,3.24249281,0.82500828
101.634884,49.32104246,110.1563684,26.28258514,25.96205964,52.69696241,35.26236216,39.3711529,58.73489661,0.051568517,1.229245581,3.389349582,0.823780688
102.4720052,45.10082268,122.2797408,24.35983498,24.31767056,44.01516816,33.44361775,38.80582776,49.49688614,0.059434816,1.730310922,3.388620094,0.797347379
92.00749684,41.28792811,109.7683081,43.38183637,26.4081326,51.53551502,49.80468691,41.2393739,58.06009137,0.087974596,1.214409722,3.098855993,0.830086669
115.4156901,43.78433752,108.7610874,33.67676881,25.0803487,54.81367871,44.33355038,41.01167534,61.14576848,0.060341313,1.446062184,3.395567725,0.811509565
102.2995679,46.67051373,107.4299242,23.27116172,24.92121276,36.42869415,32.99609012,37.87727914,40.68452173,0.05525571,1.41958649,3.487577006,0.76431711
114.4867819,44.98151436,106.5918561,32.01815686,24.18510011,49.05614832,42.70399917,39.33689787,53.75908236,0.052812246,1.490688131,3.409811279,0.796774813
114.5375335,45.05060369,106.8667732,34.42091762,23.61728486,51.71632689,45.20534067,38.49964621,56.28047273,0.05491492,1.231455177,3.394878594,0.819231678
99.14770754,41.88375947,95.74542298,47.86475616,27.02062054,49.45951722,54.53489089,41.9946219,57.25608295,0.079368443,1.08297822,3.251514849,0.814849446
98.48867582,47.33511877,100.3539694,29.58367261,28.02297115,53.03209551,37.55977945,42.07007964,58.41710811,0.048445458,1.376972854,3.561466811,0.784962551
107.7460642,40.6627111,98.91680477,40.18518135,24.22141218,51.1348184,49.6123129,37.5092424,58.89903202,0.072889381,0.792771465,3.257598926,0.820083395
95.64509351,43.63114544,98.96498185,35.68517974,28.09761406,55.16071432,42.82891214,41.1082189,64.35304234,0.059865225,1.260574495,3.453417774,0.78316096
101.6826665,41.56594263,109.1969598,45.11743556,25.87332887,53.01456736,52.68239614,41.16137761,59.43135924,0.074670492,1.06384154,3.236678083,0.807172234
96.72937382,43.08478338,116.1455966,39.91769497,27.2272017,54.27301977,47.52976125,42.11428883,59.14958474,0.061030486,1.712634154,3.451607365,0.755562235
103.0406802,39.01423414,103.5297605,44.82598142,25.96614513,51.11279543,52.59113379,41.13174093,56.19268941,0.056394781,1.366358902,3.38118062,0.821998479
103.76381,38.57283775,99.2771366,43.48782723,24.71181998,46.0432408,51.79624859,39.38583247,51.24301754,0.064667243,1.129340278,3.235423976,0.839043558
90.74304569,40.5760831,102.1204328,44.51675519,26.9389902,48.71620845,50.41609022,40.74554359,54.72750308,0.075135348,0.844854798,3.161131248,0.823665779
111.0249862,43.19533223,96.68278488,41.0908565,23.81733171,48.92110256,50.28990222,37.83844829,54.844633,0.058386603,1.100970644,3.456322658,0.802700999
94.37216896,40.40751263,115.0891138,43.05839116,27.22393625,54.73728821,49.51006205,41.99095925,60.04141663,0.061208836,1.399305556,3.388456699,0.781559821
108.9858152,47.63279277,108.8097972,34.06017588,29.21018945,53.02921089,44.06845367,42.14342813,58.8799106,0.043236592,1.928148674,3.798310756,0.699598384
112.6747751,43.38528843,110.8122731,36.79984521,25.03716225,54.90981421,46.8701648,41.13042721,61.16279793,0.055553974,1.62594697,3.545520015,0.777535829
